UBERON_0007175;inferior angle of scapula
UBERON_0007176;superior angle of scapula
UBERON_0011941;lateral angle of scapula
UBERON_0018265;anterior root of zygomatic arch
UBERON_0018542;mandibular symphyseal region
UBERON_0018299;mandibular symphyseal tooth
UBERON_0009978;epicondyle
UBERON_0009979;condyle
UBERON_0010066;tympanic plate
UBERON_0013173;anterior part of tympanic bone
UBERON_0010355;ossification center
UBERON_0009638;orbitosphenoid ossification center
UBERON_0009637;alisphenoid ossification center
UBERON_0010356;primary ossification center
UBERON_0010357;secondary ossification center
UBERON_0011244;perpendicular plate of ethmoid
UBERON_0011309;body of mandible
UBERON_0011627;orbital part of frontal bone
UBERON_0012109;zygomatic process of frontal bone
UBERON_0012110;frontal process of zygomatic bone
UBERON_0013068;palatine torus
UBERON_0013135;interdental plate
UBERON_0014386;vertebral endplate
UBERON_0016412;central part of body of bony vertebral centrum
UBERON_0016419;bony part of vertebral arch
UBERON_0017670;bony part of cervical vertebral arch
UBERON_0017671;bony part of vertebral arch of first sacral vertebra
UBERON_0017690;internal surface of frontal bone
UBERON_0017692;internal surface of cranial base
UBERON_0000014;zone of skin
UBERON_0001085;skin of trunk
UBERON_0001068;skin of back
UBERON_0009014;lower back skin
UBERON_0009015;upper back skin
UBERON_0001418;skin of thorax
UBERON_0001868;skin of chest
UBERON_0019200;skin of anterior chest
UBERON_0003836;abdominal segment skin
UBERON_0001416;skin of abdomen
UBERON_0036149;suprapubic skin
CL_2000013;fibroblast of skin of abdomen
UBERON_0001415;skin of pelvis
UBERON_0012336;perianal skin
UBERON_0012281;perianal sebaceous gland
UBERON_0034726;trunk taste bud
UBERON_0001331;skin of penis
UBERON_0001471;skin of prepuce of penis
UBERON_0001419;skin of limb
UBERON_0003532;hindlimb skin
UBERON_0001511;skin of leg
UBERON_0001510;skin of knee
UBERON_0004262;upper leg skin
UBERON_0004264;lower leg skin
UBERON_0001513;skin of pes
UBERON_0001512;skin of ankle
UBERON_0015873;heel skin
UBERON_0003530;pedal digit skin
UBERON_0005277;dorsal skin of toe
UBERON_0005279;nail bed of toe
UBERON_0009567;nail of pedal digit
UBERON_0011278;nail of pedal digit 1
UBERON_0011279;nail of pedal digit 2
UBERON_0011280;nail of pedal digit 3
UBERON_0011281;nail of pedal digit 4
UBERON_0011282;nail of pedal digit 5
UBERON_0013778;skin of sole of pes
UBERON_0003531;forelimb skin
UBERON_0001519;skin of manus
UBERON_0001518;skin of wrist
UBERON_0003533;manual digit skin
UBERON_0005276;dorsal skin of finger
UBERON_0005278;nail bed of finger
UBERON_0009565;nail of manual digit
UBERON_0011273;nail of manual digit 1
UBERON_0011274;nail of manual digit 2
UBERON_0011275;nail of manual digit 3
UBERON_0011276;nail of manual digit 4
UBERON_0011277;nail of manual digit 5
UBERON_0013777;skin of palm of manus
UBERON_0002427;arm skin
UBERON_0003403;skin of forearm
UBERON_0001517;skin of elbow
UBERON_0004263;upper arm skin
UBERON_0015790;autopod skin
UBERON_0013776;skin of palmar/plantar part of autopod
UBERON_0015249;digit skin
UBERON_0005275;dorsal skin of digit
UBERON_0005273;nail bed
UBERON_0001483;skin of shoulder
UBERON_0001554;skin of hip
UBERON_0003534;tail skin
UBERON_0004084;genital labium
UBERON_0004014;labium minora
UBERON_0004085;labium majora
UBERON_0013720;dartos muscle of labia majora
UBERON_0005298;skin of clitoris
UBERON_0011375;skin of prepuce of clitoris
UBERON_0007121;skin nerve field
UBERON_0012180;head or neck skin
UBERON_0001084;skin of head
UBERON_1000021;skin of face
UBERON_0001457;skin of eyelid
UBERON_0013766;epicanthal fold
UBERON_0008803;skin of cheek
UBERON_0015476;nose skin
UBERON_0016462;periorbital skin
UBERON_0016475;skin of forehead
UBERON_0034765;glabella skin
UBERON_0018151;skin of upper lip
UBERON_0016918;upper vermilion
CL_2000081;melanocyte of skin of face
UBERON_0001458;skin of lip
UBERON_0018150;skin of lower lip
UBERON_0016919;lower vermilion
UBERON_0001459;skin of external ear
UBERON_0016915;vermilion
UBERON_0034720;head taste bud
UBERON_0001417;skin of neck
UBERON_0010854;skin of front of neck
UBERON_0015474;axilla skin
UBERON_0015479;scrotum skin
UBERON_0003967;cutaneous elastic tissue
UBERON_0008877;epidermal-dermal junction
UBERON_0001993;reticular layer of dermis
UBERON_0019204;skin epithelium
UBERON_0005975;hair follicle bulge
UBERON_0006004;hair follicle matrix region
UBERON_0006005;hair follicle isthmus
UBERON_0035610;hair canal
UBERON_0036150;skin appendage follicle
UBERON_0002073;hair follicle
UBERON_0015252;coat hair follicle
CL_0002559;hair follicle cell
CL_2000092;hair follicular keratinocyte
CL_0002483;hair follicle melanocyte
UBERON_0005932;bulb of hair follicle
UBERON_0005933;hair root sheath
UBERON_0005941;hair inner root sheath
UBERON_0005942;hair outer root sheath
UBERON_0005943;hair root sheath matrix
UBERON_0005968;infundibulum of hair follicle
UBERON_0019210;pole of lens
UBERON_0016459;posterior pole of lens
UBERON_0019208;anterior pole of lens
UBERON_0034680;laryngeal prominence
UBERON_0035213;basal zone of heart
UBERON_0035276;epigastrium
UBERON_0035331;base of prostate
UBERON_0035377;transverse fold of rectum
UBERON_0035416;diaphragma sellae
UBERON_0035431;mediastinal pleura
UBERON_0035453;laryngeal ventricle
UBERON_0009853;body of uterus
UBERON_0035465;endometrial cavity
UBERON_0035468;costodiaphragmatic recess
UBERON_0035536;body of gallbladder
UBERON_0035606;cartilage of external acoustic meatus
UBERON_0035837;apical region of heart ventricle
UBERON_0035835;apical region of left ventricle
UBERON_0035836;apical region of right ventricle
UBERON_0000390;lens nucleus
UBERON_0009870;zone of stomach
UBERON_0001164;greater curvature of stomach
UBERON_0001160;fundus of stomach
UBERON_0004933;submucosa of fundus of stomach
UBERON_0004994;mucosa of fundus of stomach
UBERON_0005477;stomach fundus epithelium
UBERON_0010038;fundic gastric gland
UBERON_0016501;muscularis mucosae of fundus of stomach
UBERON_0016511;lamina propria of fundus of stomach
UBERON_0012503;serosa of fundus of stomach
UBERON_0016502;stomach fundus lumen
UBERON_0001161;body of stomach
UBERON_0004934;submucosa of body of stomach
UBERON_0004995;mucosa of body of stomach
UBERON_0001162;cardia of stomach
UBERON_0004550;gastroesophageal sphincter
UBERON_0004935;submucosa of cardia of stomach
UBERON_0004996;mucosa of cardia of stomach
UBERON_0008859;cardiac gastric gland
UBERON_0001163;lesser curvature of stomach
UBERON_0001166;pylorus
UBERON_0001165;pyloric antrum
UBERON_0004936;submucosa of pyloric antrum
UBERON_0004997;mucosa of pyloric antrum
CL_0000508;type G enteroendocrine cell
UBERON_0001202;pyloric sphincter
UBERON_0004937;submucosa of pylorus
UBERON_0004998;mucosa of pylorus
UBERON_0008861;pyloric gastric gland
UBERON_0005637;pyloric region epithelium
UBERON_0008858;pyloric canal
UBERON_0011953;stomach glandular region
UBERON_0006931;stomach glandular region mucosa
UBERON_0006924;stomach glandular epithelium
UBERON_0000325;gastric gland
UBERON_0009971;principal gastric gland
CL_1000315;principal gastric gland goblet cell
CL_0002181;mucus neck cell of gastric gland
CL_0002183;stem cell of gastric gland
UBERON_0002399;lesser omentum
UBERON_0012471;hepatogastric ligament
UBERON_0012472;hepatoduodenal ligament
UBERON_0001351;lacrimal sac
CL_1000436;epithelial cell of lacrimal sac
UBERON_0005017;mucosa of lacrimal sac
UBERON_0011186;Krause's gland
UBERON_0001848;auricular cartilage
UBERON_0004106;crus of ear
UBERON_0002444;lens fiber
UBERON_0010188;protuberance
UBERON_0006260;lingual swellings
UBERON_0006756;median lingual swelling
UBERON_0014705;median lingual swelling epithelium
UBERON_0006757;lateral lingual swelling
UBERON_0009522;lateral lingual swelling epithelium
UBERON_0002539;pharyngeal arch
UBERON_0003115;pharyngeal arch 4
UBERON_0003121;pharyngeal arch artery 4
UBERON_0005662;4th arch ectoderm
UBERON_0005666;4th arch endoderm
UBERON_0005691;4th arch mesenchyme
UBERON_0010256;4th arch mesenchyme from neural crest
UBERON_0010345;4th arch mesenchyme from head mesenchyme
UBERON_0003066;pharyngeal arch 2
UBERON_0003119;pharyngeal arch artery 2
UBERON_0004368;Reichert's cartilage
UBERON_0005660;2nd arch ectoderm
UBERON_0005664;2nd arch endoderm
UBERON_0005689;2nd arch mesenchyme
UBERON_0010254;2nd arch mesenchyme from neural crest
UBERON_0010343;2nd arch mesenchyme from head mesenchyme
UBERON_0003114;pharyngeal arch 3
UBERON_0003120;pharyngeal arch artery 3
UBERON_0005661;3rd arch ectoderm
UBERON_0005665;3rd arch endoderm
UBERON_0005690;3rd arch mesenchyme
UBERON_0010255;3rd arch mesenchyme from neural crest
UBERON_0010344;3rd arch mesenchyme from head mesenchyme
UBERON_0003117;pharyngeal arch 6
UBERON_0003123;pharyngeal arch artery 6
UBERON_0010031;6th arch mesenchyme
UBERON_0010257;6th arch mesenchyme from neural crest
UBERON_0010347;6th arch mesenchyme from head mesenchyme
UBERON_0003116;pharyngeal arch 5
UBERON_0003122;pharyngeal arch artery 5
UBERON_0013502;5th arch mesenchyme
UBERON_0004362;pharyngeal arch 1
UBERON_0003118;pharyngeal arch artery 1
UBERON_0007237;1st arch mandibular component
UBERON_0009584;1st arch mandibular mesenchyme
UBERON_0010252;1st arch mandibular mesenchyme from neural crest
UBERON_0010339;1st arch mandibular mesenchyme from head mesenchyme
UBERON_0013156;1st arch mandibular endoderm
UBERON_0007238;1st arch maxillary component
UBERON_0010045;1st arch maxillary mesenchyme
UBERON_0010253;1st arch maxillary mesenchyme from neural crest
UBERON_0010338;1st arch maxillary mesenchyme from head mesenchyme
UBERON_0012313;1st arch maxillary ectoderm
UBERON_0009213;pharyngeal membrane of 1st arch
UBERON_0010042;1st arch mesenchyme
UBERON_0010259;1st arch mesenchyme from neural crest
UBERON_0010341;1st arch mesenchyme from head mesenchyme
UBERON_0008896;post-hyoid pharyngeal arch
UBERON_0004363;pharyngeal arch artery
UBERON_0009210;pharyngeal membrane
UBERON_0009494;pharyngeal arch mesenchymal region
UBERON_0003062;primitive knot
UBERON_0003688;omentum
UBERON_0005448;greater omentum
UBERON_0004686;gastro-splenic ligament
UBERON_0004687;lieno-renal ligament
UBERON_0005670;greater omentum mesothelium
UBERON_0035201;gastrocolic ligament
UBERON_0035498;gastrophrenic ligament
UBERON_0010414;omental fat pad
UBERON_0004914;duodenal papilla
UBERON_0012271;major duodenal papilla
UBERON_0012272;minor duodenal papilla
UBERON_0004913;hepatopancreatic ampulla
UBERON_0004915;sphincter of hepatopancreatic ampulla
UBERON_0005050;liver papillary process
UBERON_0005435;upper part of cisterna chyli
UBERON_0007136;rectouterine fold
UBERON_0009882;anal column
CL_0002634;epithelial cell of anal column
CL_0002635;nonkeratinized epithelial cell of anal column
CL_0002636;nonkeratinized epithelial cell of inferior part of anal canal
CL_0002637;keratinized epithelial cell of the anal canal
CL_1000438;epithelial cell of wall of inferior part of anal canal
UBERON_0011140;superficial part of masseter muscle
UBERON_0011305;superficial part of temporalis
UBERON_0011306;deep part of temporalis
UBERON_0011313;posterior subdivision of masseter
UBERON_0011314;anterior subdivision of masseter
UBERON_0012295;Guérin's valve
UBERON_0012296;urethral crest
UBERON_0012297;male urethral crest
UBERON_0012298;female urethral crest
UBERON_0003023;pontine tegmentum
UBERON_0002047;pontine raphe nucleus
UBERON_0002128;superior olivary complex
UBERON_0007247;nucleus of superior olivary complex
UBERON_0002971;periolivary nucleus
UBERON_0016637;lateral periolivary nucleus
UBERON_0002832;ventral nucleus of trapezoid body
UBERON_0022437;dorsal periolivary nucleus
UBERON_0035930;retro-olivary nucleus
UBERON_0002779;lateral superior olivary nucleus
UBERON_0002782;medial superior olivary nucleus
UBERON_0016843;lateral nucleus of trapezoid body
UBERON_0002976;preolivary nucleus
UBERON_0007633;nucleus of trapezoid body
UBERON_0002833;medial nucleus of trapezoid body
UBERON_0022434;primary superior olive
UBERON_0002148;locus ceruleus
UBERON_0002149;superior salivatory nucleus
UBERON_0002549;ventral trigeminal tract
UBERON_0002552;vestibulocerebellar tract
UBERON_0002573;pontine reticular formation
UBERON_0002968;central gray substance of pons
UBERON_0007413;nucleus of pontine reticular formation
UBERON_0002963;caudal pontine reticular nucleus
UBERON_0002993;inferior central nucleus
UBERON_0002999;oral pontine reticular nucleus
UBERON_0002597;principal sensory nucleus of trigeminal nerve
UBERON_0002604;ventral nucleus of lateral lemniscus
UBERON_0002633;motor nucleus of trigeminal nerve
UBERON_0002731;vestibulocochlear nerve root
UBERON_0002775;olivocochlear bundle
UBERON_0002783;central tegmental tract of pons
UBERON_0002787;decussation of trochlear nerve
UBERON_0002797;dorsal trigeminal tract
UBERON_0002798;spinothalamic tract of pons
UBERON_0002800;spinal trigeminal tract of pons
UBERON_0002918;medial parabrachial nucleus
UBERON_0002930;tectopontine tract
UBERON_0002958;medial lemniscus of pons
UBERON_0003007;lateral parabrachial nucleus
UBERON_0003044;uncinate fasciculus
UBERON_0007709;superior cerebellar peduncle of pons
UBERON_0014915;genu of facial nerve
UBERON_0019293;white matter of pontine tegmentum
UBERON_0002790;dorsal acoustic stria
UBERON_0003046;ventral acoustic stria
UBERON_0002932;trapezoid body
UBERON_0002952;intermediate acoustic stria
UBERON_0022271;corticopontine fibers
UBERON_0001896;medulla oblongata
UBERON_0000128;olivary body
UBERON_0002127;inferior olivary complex
UBERON_0007244;inferior olivary nucleus
UBERON_0002158;principal inferior olivary nucleus
UBERON_0002159;medial accessory inferior olivary nucleus
UBERON_0007249;dorsal accessory inferior olivary nucleus
UBERON_0008333;hilum of inferior olivary complex
UBERON_0001699;sensory root of facial nerve
UBERON_0002126;solitary tract nuclear complex
UBERON_0009050;nucleus of solitary tract
UBERON_0019312;ventrolateral nucleus of solitary tract
UBERON_0035575;paracommissural nucleus of solitary tract
UBERON_0009051;gelatinous nucleus of solitary tract
UBERON_0009052;medial nucleus of solitary tract
UBERON_0002162;area postrema
UBERON_0002164;tectobulbar tract
UBERON_0002559;medullary reticular formation
UBERON_0009775;lateral medullary reticular complex
UBERON_0002154;lateral reticular nucleus
UBERON_0016633;parvocellular reticular nucleus
UBERON_0009776;intermediate reticular formation
UBERON_0009777;intermediate reticular nucleus
UBERON_0016826;paramedian medullary reticular complex
UBERON_0016827;dorsal paramedian reticular nucleus
UBERON_0035940;central medullary reticular nuclear complex
UBERON_0002589;lateral corticospinal tract
UBERON_0002610;cochlear nuclear complex
UBERON_0001720;cochlear nucleus
UBERON_0002828;ventral cochlear nucleus
UBERON_0002830;anteroventral cochlear nucleus
UBERON_0002831;posteroventral cochlear nucleus
UBERON_0002829;dorsal cochlear nucleus
UBERON_0002642;cuneate fasciculus of medulla
UBERON_0002643;decussation of medial lemniscus
UBERON_0002646;dorsal longitudinal fasciculus of medulla
UBERON_0002649;dorsolateral fasciculus of medulla
UBERON_0002653;gracile fasciculus of medulla
